timestamp;happy;neutral;surprise;sad;angry;fear;disgust;interaction_type;interaction_element;url
318,77;6,043147668;63,58470321;2,044495195;18,69562268;5,686415732;3,934015706;0,011600552;;;
319,01;0,000117738;43,56465714;7,26E-09;48,52284509;0,077015222;7,835362663;5,38E-14;;;
319,24;2,36E-05;1,352840289;6,68E-10;65,81199765;1,664810814;31,17033243;1,57E-13;;;
319,5;0,000144445;18,74245405;5,21E-10;66,30393267;0,090168865;14,8633033;7,81E-14;;;
319,76;2,70E-05;58,10863376;2,16E-10;38,63598406;0,103242428;3,152108938;3,75E-15;;;
319,99;2,380841554;52,0370276;0,74397451;20,62753115;21,52100781;2,548074129;0,141544602;;;
320,28;1,80E-06;87,65666485;1,83E-11;12,29078174;0,019609318;0,032941808;2,97E-12;;;
320,51;3,09E-07;97,64886498;2,24E-12;2,333548851;0,016685217;0,000905494;2,30E-13;;;
320,75;3,28E-07;98,58392469;1,70E-11;1,387548064;0,028032834;0,000495425;1,83E-12;;;
320,99;7,78E-06;99,80770944;5,93E-10;0,184702291;0,007205097;0,000374125;4,28E-11;;;
321,23;1,81E-05;99,83649253;2,13E-09;0,154946044;0,00817336;0,000371641;9,67E-11;;;
321,47;1,68E-05;99,97774959;1,09E-09;0,018155256;0,004056297;2,36E-05;1,61E-12;;;
321,72;1,01E-06;96,89258337;2,26E-12;3,080733493;0,026303716;0,000382597;1,56E-12;;;
321,96;2,81E-07;98,36850753;1,96E-12;1,626036413;0,005349901;0,000108709;2,52E-13;;;
322,2;4,85E-07;98,62398522;1,45E-12;1,368141011;0,007795365;7,41E-05;2,62E-13;;;
322,46;5,99E-07;98,66582751;9,81E-13;1,324494183;0,009612055;6,33E-05;3,22E-13;;;
322,7;1,64E-06;99,34319862;5,56E-12;0,650955473;0,005791349;4,72E-05;9,60E-13;;;
322,94;2,83E-06;99,34179783;1,87E-11;0,644033821;0,014111104;5,84E-05;3,19E-12;;;
323,18;2,49E-06;99,52023623;2,24E-11;0,45519595;0,024528844;3,79E-05;1,59E-12;;;
323,42;0,056588365;97,69782424;6,77E-05;0,915534142;1,305196714;0,024790483;3,72E-08;;;
323,67;0,032517122;91,92498326;0,002736492;4,590607807;0,638305815;2,81084273;4,73E-06;;;
323,95;0,004888657;97,88141238;2,09E-06;0,648317199;1,461290376;0,004090621;1,38E-08;;;
324,2;7,20E-05;99,13238287;3,50E-10;0,717193075;0,150259014;9,55E-05;3,34E-11;;;
324,44;0,000126772;99,27545782;2,64E-10;0,494237693;0,230141696;3,80E-05;1,84E-11;;;
324,7;8,31E-05;99,17459498;1,57E-10;0,644616194;0,180667885;3,23E-05;1,43E-11;;;
324,94;0,003202742;94,48695713;0,000830756;3,097354617;0,633436517;1,778218735;4,50E-08;;;
325,18;0,000171219;98,17681898;3,08E-10;1,21558884;0,607345103;7,55E-05;2,51E-11;;;
325,43;0,000140796;96,59367204;1,52E-10;2,07266584;1,333431806;9,51E-05;1,17E-11;;;
325,69;0,00012738;92,73140983;5,05E-11;3,703544882;3,564822141;9,73E-05;5,45E-12;;;
325,93;5,99E-05;96,12070918;3,90E-11;2,989815921;0,889323093;9,55E-05;6,39E-12;;;
326,18;7,77E-06;99,21243186;1,02E-11;0,65142926;0,136111894;1,76E-05;2,08E-13;;;
326,42;1,59E-06;97,35841155;2,90E-13;1,989116706;0,652465038;5,51E-06;1,88E-14;;;
326,66;3,70E-06;90,20342231;1,62E-13;7,99575001;1,800805889;1,52E-05;4,45E-14;;;
326,93;2,37E-06;89,70659498;1,69E-13;7,664743642;2,628644429;1,33E-05;4,38E-14;;;
327,16;1,51E-05;68,78054142;2,61E-13;21,36680782;9,852610528;2,60E-05;6,42E-14;;;
327,4;0,000166653;80,1085341;1,25E-11;9,956683812;9,934593584;2,29E-05;5,05E-13;;;
327,64;9,97E-06;99,04384028;5,45E-12;0,880932144;0,07520951;8,35E-06;1,50E-13;;;
327,88;4,69E-06;97,11192846;1,04E-10;2,764147148;0,123787473;0,000134322;1,58E-12;;;
328,13;0,000747849;96,07188082;1,30E-07;3,88499149;0,041914117;0,000467707;5,84E-12;;;
328,39;0,001006388;95,50150633;1,28E-07;4,481611773;0,015332285;0,000542514;1,78E-12;;;
328,63;0,001445782;93,3683753;2,35E-07;6,618492305;0,010739174;0,000950959;1,98E-12;;;
328,86;0,002211684;89,30615719;7,02E-08;10,68156202;0,009554671;0,000516597;1,34E-12;;;
329,11;0,000182382;97,58577347;1,82E-08;2,379591018;0,034268879;0,000181862;1,90E-12;;;
329,36;0,000187905;98,45623961;1,40E-08;1,511146591;0,032258365;0,000165816;1,52E-12;;;
329,59;0,000358673;98,79334569;1,30E-07;1,028381661;0,177630468;0,000284283;3,07E-10;;;
329,83;9,92E-05;98,88302684;2,80E-08;0,959488563;0,157049065;0,000338667;1,21E-10;;;
330,07;0,000263417;96,69257979;1,53E-07;2,827500348;0,477912864;0,001745533;1,35E-09;;;
330,32;0,000640883;85,66980958;3,08E-07;13,76520693;0,555592403;0,008753045;9,11E-09;;;
330,56;0,000100427;93,02833676;3,51E-08;6,679152697;0,290266983;0,002142573;3,90E-10;;;
330,8;9,64E-05;93,57172847;6,27E-08;5,976675823;0,448092213;0,003405817;1,36E-09;;;
331,04;0,000142012;92,96910763;8,87E-08;6,594062597;0,4321313;0,004557074;2,33E-09;;;
331,29;0,000911617;36,91877425;1,83E-07;62,56169081;0,489139231;0,029482812;4,72E-08;;;
331,54;0,009037298;46,1155504;1,74E-09;53,56097817;0,193773385;0,120662444;3,94E-07;;;
331,78;8,59E-07;9,120262072;1,67E-09;60,13089298;29,72429934;1,024542534;1,22E-09;;;
332,02;6,33E-06;54,99996871;4,87E-08;40,0149101;4,881211661;0,103902986;1,95E-09;;;
332,26;6,12E-05;41,37873948;1,80E-06;54,88017201;3,412738815;0,328287203;2,34E-08;;;
332,51;9,01E-08;1,01260012;2,27E-11;6,120633706;92,85860658;0,00816007;9,72E-12;;;
332,75;0,000134618;44,75751519;3,35E-07;52,64116526;0,137047016;2,46414654;2,20E-07;;;
332,99;0,011594118;38,31959665;3,88E-05;52,68338323;0,128356193;8,857028186;2,32E-06;;;
333,24;7,94E-06;0,000255834;0,616228161;0,00779258;0,248640077;99,12707806;3,35E-10;;;
334,21;0,000424446;0,062105026;0,006979077;35,81165204;37,34284786;26,77578947;0,000212034;;;
334,46;0,000130306;58,19800496;8,54E-07;39,73798156;0,076972251;1,986911148;3,04E-10;;;
334,72;0,00041406;11,89168773;5,86E-10;24,31154706;63,74150947;0,05484129;2,19E-11;;;
334,95;72,72306085;11,27573326;0,094768993;12,79692054;2,852877788;0,24643715;0,010202253;;;
335,19;49,97577965;0,091577135;0,175274861;0,401600754;7,450543043;41,90519404;3,71E-05;;;
335,44;1,126928322;0,000432597;6,54E-07;0,083002255;98,77732985;0,012310048;5,94E-10;;;
335,69;1,957932115;2,102212794;0,15444333;16,04641378;2,892496437;76,84648633;1,08E-05;;;
335,93;4,265822352;16,61851058;0,144602344;16,47003391;5,490488514;57,01054674;1,65E-06;;;
336,17;1,522038225;4,497690871;0,047094389;67,95920134;6,988710165;18,98522824;3,67E-05;;;
336,41;0,00014744;0,005670192;3,82E-09;2,645988949;97,32399583;0,024200861;2,26E-09;;;
336,65;0,201361276;79,96352554;0,043140189;12,3366967;6,247616932;1,205487126;0,002168928;;;
336,89;0,001258914;0,040658325;1,06E-07;19,92815584;79,85058427;0,179345568;1,39E-07;;;
337,13;0,001859361;0,041079551;9,86E-08;30,12416004;69,52401167;0,308886576;1,79E-07;;;
337,37;0,033915103;44,22045018;0,013970701;46,01454711;4,781758698;4,858116723;0,077240308;;;
337,62;0,000278602;0,263405832;0,015220941;46,40195625;14,41194885;36,97979891;1,927393905;;;
337,85;0,00020833;0,001637333;4,43E-08;1,216136995;98,77657876;0,005438774;3,95E-08;;;
338,09;0,000381985;0,003069397;7,02E-08;2,037808421;97,94964778;0,009095062;6,43E-08;;;
338,33;0,000276314;0,00555453;1,99E-07;4,466750473;95,49072385;0,036702421;1,07E-06;;;
338,57;0,000880666;0,158397923;3,80E-07;83,92230272;15,74025452;0,17816819;3,71E-07;;;
338,81;0,003217105;0,445125837;7,45E-06;95,75289463;2,203156558;1,595590731;6,44E-06;;;
339,05;0,234324886;71,28675238;0,037521454;15,22250506;12,48022169;0,682016683;0,056659379;;;
339,29;1,385248732;65,93584418;0,162045518;20,80518305;6,842313707;4,701765254;0,1675996;;;
339,53;3,516060323;76,89511042;0,545719252;10,78651314;4,815560866;3,306089911;0,134945657;;;
340,15;1,118296531;48,33628853;1,053579399;32,13860009;6,576563379;7,944664902;2,8320026;;;
340,41;0,000522646;4,988728091;0,0838615;82,54140019;6,897774339;5,487496406;0,000211817;;;
340,65;0,27545765;28,80633771;0,474300142;60,47998667;7,646525651;2,292122319;0,025267832;;;
340,9;0,019406971;6,31121099;0,207985635;43,395105;14,86355662;33,18684697;2,015885711;;;
341,14;2,87E-05;0,005945844;15,92915356;2,84E-05;3,26E-07;84,06484127;2,08E-16;;;
341,36;0,238995598;0,284517546;4,79E-06;51,34696348;39,45673532;8,672596225;0,000177587;;;
341,59;11,79145061;88,07688498;0,009542263;0,118083213;0,003038907;0,000997162;4,11E-08;;;
341,82;3,60E-11;8,38E-10;1,99E-19;9,01E-07;100;7,74E-08;6,97E-16;;;
342,06;0,001997111;99,99783039;1,05E-07;1,95E-05;0,000154141;9,76E-09;6,09E-18;;;
342,29;6,016769991;0,188286986;0,062036274;0,065625236;4,853701881;87,81124877;1,002333466;;;
342,52;2,67E-08;5,92090113;0,196453009;0,132426965;0,001035855;93,74918304;2,36E-15;;;
342,74;7,80E-12;0,05181561;2,047290467;0,068732892;9,76E-05;97,83207178;1,42E-19;;;
342,96;1,25E-08;91,34070226;0,474725087;6,500111163;0,022930048;1,661532844;6,95E-17;;;
343,19;81,98586702;0,314436061;0,085447886;0,010185785;17,57098138;0,019234706;0,013844689;;;
343,41;7,32E-08;0,013036582;4,53E-06;0,421430496;0,01535972;99,55016971;3,99E-11;;;
343,63;1,22E-08;2,76E-06;8,25E-13;99,99675155;1,35E-05;0,00323741;2,20E-10;;;
343,85;17,67205447;4,90132831;0,003311679;9,710583091;56,33459091;11,36363819;0,014491206;;;
344,09;99,61266515;0,079173046;0,005411509;0,244325135;0,030152251;0,028231241;4,36E-05;;;
344,32;0,568456855;36,8832171;55,27508855;0,526210666;0,580604468;6,166359782;6,42E-05;;;
344,55;28,85556519;9,681496024;0,00333702;34,59683061;11,95943654;14,44145888;0,461873878;;;
344,78;0,004916374;96,38239741;2,991520613;0,453592278;0,062043284;0,105532701;2,05E-08;;;
345,01;0,029971598;99,96533394;0,000883119;0,003767102;1,22E-05;2,64E-05;3,37E-14;;;
345,24;0,000375382;99,99587536;4,44E-09;0,003720379;2,92E-05;5,07E-10;2,62E-17;;;
345,47;60,37580371;7,260641456;4,71E-07;32,363379;7,58E-07;0,0001728;2,36E-07;;;
345,74;0,009553275;78,89285088;18,27855259;1,885667816;0,307912868;0,625463622;7,97E-10;;;
345,98;2,56E-07;99,76833461;5,77E-07;0,230640676;7,26E-07;0,001023817;2,06E-15;;;
346,22;0,925588384;16,72780613;1,001017321;72,8902145;4,52321534;3,807522956;0,12463488;;;
346,47;1,504077576;98,48839045;1,27E-05;0,007510844;1,14E-09;9,69E-06;4,81E-12;;;
346,71;77,12675333;22,84816504;0,005618587;0,017584485;2,69E-06;0,001872269;4,26E-12;;;
346,95;4,99E-06;1,1725666;61,8344903;22,36427665;0,001556133;14,62710798;3,24E-13;;;
347,17;0,002735143;98,72707717;0,005638963;1,257603225;0,002315193;0,004630122;6,87E-13;;;
347,39;1,75E-12;0,081621965;0,00019241;98,88869517;1,40E-07;1,029492976;7,03E-23;;;
347,62;0,00033289;0,256922103;1,91E-05;95,98048281;0,000294916;3,761952446;7,38E-22;;;
347,84;0,001979086;5,71E-06;1,60E-07;4,264566675;0,210474548;95,52297592;2,80E-23;;;
348,06;7,52E-06;3,94E-06;8,69E-12;99,7479856;0,002822548;0,249189278;1,02E-22;;;
348,3;3,54E-07;0,000610679;2,22E-11;99,99732971;6,67E-07;0,002063056;1,42E-22;;;
348,53;1,87E-10;5,20E-07;2,83E-17;82,54509568;2,44E-06;17,45489985;1,37E-17;;;
348,77;9,53E-10;4,62E-09;1,69E-14;0,000211622;7,09E-10;99,99978542;3,73E-21;;;
348,99;79,4603765;0,484459987;1,29E-09;20,02536803;6,94E-06;0,029793291;1,66E-10;;;
349,22;0,00528492;99,69702959;0,019578324;0,210872991;2,82E-09;0,067239837;1,51E-14;;;
349,44;0,895219536;3,408046642;4,05E-05;94,11159123;0,004796922;1,580308472;3,06E-08;;;
349,68;5,21E-07;12,38740534;3,67E-08;71,7713058;1,43E-05;15,84127694;4,03E-12;;;
349,92;5,19E-08;0,000811014;5,12E-09;45,67138902;3,19E-08;54,32779737;2,58E-18;;;
350,16;1,18E-08;0,361018558;2,28E-14;99,25014973;0,006624417;0,382205029;2,09E-14;;;
350,4;0,000164053;1,11E-06;6,15E-16;0,008862034;99,95937943;0,031592185;1,63E-18;;;
350,65;7,01E-05;1,27E-07;1,63E-21;0,00638415;99,9935329;1,29E-05;5,98E-19;;;
350,89;0,062414201;1,44E-05;3,66E-19;30,7957679;68,82053018;0,321272062;2,82E-16;;;
351,11;0,05378155;2,49E-08;3,24E-15;0,819488335;99,08375144;0,042982877;2,04E-13;;;
351,35;72,43886323;0,00040809;7,15E-06;0,012540017;27,50675648;0,04142093;6,89E-08;;;
351,57;99,50782061;0,000690637;0,000153136;0,004378429;0,483723311;0,003235226;1,85E-06;;;
351,79;99,99955893;0,000430981;3,44E-07;3,51E-08;1,19E-05;1,47E-08;7,18E-16;;;
352,02;99,99620318;0,001051503;0,002745488;3,94E-09;1,21E-07;6,33E-07;3,29E-16;;;
352,24;99,43498969;0,03668057;0,525262346;5,99E-07;3,26E-05;0,003034357;1,80E-11;;;
352,47;69,75134611;20,49910277;6,049076095;0,015586747;0,014881945;3,670004383;3,07E-06;;;
352,7;2,302162722;32,61452913;0,221656193;27,79491544;0,033507074;37,03323305;3,48E-07;;;
352,94;0,04629528;3,075376712;0,000660944;93,71304512;0,005472597;3,159148619;1,27E-08;;;
353,17;0,030504084;0,830543463;1,43E-05;98,89872068;0,002562632;0,237658378;1,77E-09;;;
353,41;2,750150673;6,035487726;0,000370199;90,75519443;0,029964713;0,42883656;1,24E-07;;;
353,64;5,207429329;5,047923556;0,000377833;89,12953605;0,092391291;0,522341222;1,21E-06;;;
353,86;0,125687895;9,964708984;1,36E-05;89,42691684;0,066751451;0,415928476;7,15E-08;;;
354,08;3,827831438;41,93944729;0,008223202;51,36833771;0,20852005;2,647633349;5,53E-07;;;
354,31;0,7225879;90,16839862;0,006365422;6,566087157;1,048629452;1,487539615;0,00039094;;;
354,53;88,08878064;8,303852379;0,004311937;3,050703555;0,166252616;0,386063149;4,02E-05;;;
354,77;19,04774159;33,52790475;0,000154596;43,54564548;2,668625675;1,209909841;1,62E-05;;;
355;77,97799969;5,351438108;9,31E-06;10,88401471;5,03002457;0,756491351;1,28E-05;;;
355,24;25,33646818;1,046653712;5,28E-08;68,90442742;4,34709065;0,365353029;1,40E-07;;;
355,46;7,929955423;0,357947708;1,18E-06;88,41179013;2,726277336;0,574030075;6,21E-08;;;
355,69;41,11485289;0,554981063;9,99E-07;55,93130518;2,100722986;0,298134295;4,57E-08;;;
355,93;50,45897365;0,440215273;1,27E-06;45,52092552;3,16747129;0,412414223;5,75E-08;;;
356,17;59,27551389;0,251723989;5,53E-07;31,35690391;8,597151935;0,518709095;9,23E-08;;;
356,4;0,278287427;13,57542276;0,067222677;69,40946579;7,828469574;8,840826154;0,000309913;;;
356,63;50,61624948;0,046389887;1,26E-08;25,56034777;21,3083116;2,468705883;1,02E-07;;;
356,86;12,7526477;0,065756595;2,94E-09;74,07105565;9,36966911;3,74087207;9,98E-08;;;
357,1;18,93986166;0,091386324;4,90E-09;74,77862239;4,564433172;1,625693962;4,79E-08;;;
357,33;5,031405017;0,049900782;1,19E-09;93,22605133;1,039199252;0,653444417;1,47E-08;;;
357,56;3,712505475;0,062482804;1,33E-09;94,99913454;0,744774006;0,481103733;1,22E-08;;;
357,8;6,728549302;0,103308668;3,01E-09;91,30563736;1,086169016;0,776335783;4,68E-08;;;
358,02;74,55822825;0,669555366;6,88E-08;23,81196618;0,809841044;0,15041373;1,70E-07;;;
358,25;99,24603105;0,377992378;3,96E-07;0,105144025;0,263797538;0,007040497;3,04E-07;;;
358,47;97,06245047;1,771557064;1,36E-05;0,651858413;0,489345548;0,024771657;4,03E-06;;;
358,71;32,6331377;26,28540397;0,000746773;37,76159883;1,130138896;2,188076265;0,000899156;;;
358,95;44,82155679;29,36807625;0,584435579;2,228113343;2,337446342;20,65706499;0,003312311;;;
359,2;7,629908621;87,42904663;0,2387746;0,344189256;0,204563676;4,153500125;1,58E-05;;;
359,45;11,56465262;84,85938907;0,395481614;0,337026361;0,076606474;2,766823582;1,65E-05;;;
359,69;2,983730676;92,26194116;0,089219743;1,445601801;0,08705379;3,132444619;8,05E-06;;;
359,91;16,07890725;68,73891354;0,150539528;4,864198714;0,837609824;9,329526871;0,000308573;;;
360,13;0,706264982;58,84478092;6,42E-05;39,13860023;0,151843892;1,158440392;1,68E-06;;;
360,37;0,712038945;12,69812809;0,227352758;41,7066748;41,67477439;2,980599544;0,000438867;;;
360,61;0,167211902;10,95241904;0,141828286;55,05595803;7,06019029;26,59882009;0,023568809;;;
360,85;1,860818826;30,11901677;0,101598713;43,36230457;7,902990282;16,62497222;0,028298877;;;
361,07;0,707818102;0,148752169;1,31E-10;94,1752553;4,958190769;0,009983611;1,90E-06;;;
361,3;0,02341717;0,000727794;7,07E-11;13,49447599;86,02661407;0,454762512;8,74E-06;;;
361,53;0,017614377;0,100225239;6,30E-15;0,082511902;99,79924558;0,000407289;2,15E-18;;;
361,75;0,303325657;99,61984155;6,62E-14;0,033223177;0,005216956;0,0383948;7,12E-18;;;
361,98;6,26E-05;99,86411929;7,02E-16;0,102555926;0,001289665;0,031973707;8,80E-21;;;
362,21;0,051309908;98,40032458;3,21E-14;1,525709592;0,015221395;0,007434633;4,58E-16;;;
362,44;99,99985695;0,000138825;1,49E-13;2,20E-06;4,76E-06;2,80E-06;6,19E-16;;;
362,67;99,99796152;0,000123374;7,52E-18;0,000709496;0,001202231;5,86E-07;6,00E-15;;;
362,91;99,65430496;0,345368122;3,65E-14;0,000274635;5,40E-05;3,00E-08;8,67E-16;;;
363,15;83,57056281;16,37145229;3,67E-10;0,057142796;0,000541315;0,000300887;9,97E-11;;;
363,39;69,3362534;13,86222541;1,16E-10;16,80052131;0,000743555;0,000258415;1,72E-08;;;
363,63;95,34882848;3,66170897;5,14E-10;0,989433868;1,58E-05;1,59E-05;1,55E-10;;;
363,87;95,49202296;4,088680317;1,79E-09;0,419264498;1,48E-05;1,75E-05;1,41E-10;;;
364,1;91,52554173;7,942929321;6,79E-09;0,531418405;7,94E-05;3,58E-05;1,20E-09;;;
364,34;25,13181865;74,86556768;1,56E-11;0,002617278;2,04E-10;1,46E-09;1,70E-16;;;
364,57;43,33812296;56,65308833;7,25E-13;0,00878873;4,05E-10;6,50E-10;2,15E-16;;;
364,79;9,542672336;90,44558406;1,66E-13;0,011743335;5,71E-10;3,50E-10;4,73E-16;;;
365,03;4,603194818;95,39529085;3,21E-13;0,001515585;2,12E-11;6,89E-11;6,67E-18;;;
365,27;35,86689532;64,13214207;3,97E-15;0,000962283;4,29E-09;1,79E-12;2,14E-17;;;
365,51;99,69443081;0,303899352;1,42E-15;0,001671703;6,12E-09;9,21E-10;7,64E-17;;;
365,75;99,95612502;2,76E-05;5,48E-15;0,000104806;0,04346967;0,0002698;2,17E-12;;;
365,99;2,544053458;6,04073368;1,01E-09;71,22601271;19,43715066;0,752049126;2,70E-09;;;
366,22;3,601996916;0,000303103;1,06E-11;24,67100177;71,62124853;0,105444108;1,42E-06;;;
366,45;1,786891185;0,033395377;1,88E-05;48,30299318;49,80387986;0,072822481;2,85E-07;;;
366,69;1,016785544;0,00723829;0,000579775;0,395816588;3,684501197;94,89508241;2,98E-07;;;
366,93;0,02695594;0,216600475;0,12873015;0,182120222;0,078576284;99,36701652;2,32E-10;;;
367,15;0,007911183;0,000128598;5,57E-10;99,99099374;6,71E-07;0,000963817;1,96E-13;;;
367,39;1,355897263;0,022760773;4,12E-14;98,62133861;4,01E-11;3,91E-12;5,52E-19;;;
367,63;0,032109991;0,002293011;6,26E-19;99,9655962;9,17E-14;7,93E-13;1,68E-21;;;
367,87;0,122305793;4,099982849;0,848828772;6,015526862;0,050546738;88,86174493;0,001057806;;;
368,12;0,007285567;0,361999104;0,020064193;18,29366913;5,333076154;75,06971656;0,914187434;;;
368,37;99,31752086;0,000666816;6,71E-05;0,001954591;0,591366133;0,088405318;1,85E-05;;;
368,61;99,99998808;3,30E-06;1,74E-13;3,95E-08;1,00E-05;2,97E-09;2,82E-18;;;
368,83;99,91526604;0,081080187;2,82E-11;0,000429008;0,003220676;1,33E-06;1,67E-15;;;
369,06;1,820604317;96,31382823;1,57E-07;1,816706173;0,029453568;0,019409854;1,01E-09;;;
369,28;3,683623605;88,57473867;4,90E-08;7,606384741;0,095773075;0,039475287;2,05E-10;;;
369,52;99,75534081;0,223552808;5,66E-12;0,015349775;0,005758801;3,80E-07;3,93E-15;;;
369,76;0,014625929;99,97473359;3,84E-10;0,010611475;2,19E-05;3,23E-06;2,73E-18;;;
369,98;1,18E-08;99,99929667;3,22E-11;0,000696125;6,65E-11;2,63E-06;1,13E-23;;;
370,2;6,74E-10;99,31007624;7,48E-14;0,186798489;1,38E-10;0,503124157;1,54E-23;;;
370,44;5,93E-12;69,15813088;3,49E-28;30,84183037;4,23E-16;4,15E-05;1,23E-34;;;
370,67;9,79E-13;3,489392459;2,50E-21;96,5106068;4,87E-13;1,01E-07;3,88E-30;;;
370,91;6,29E-11;1,23E-08;3,43E-08;11,19296476;1,33E-05;88,80702853;1,67E-28;;;
371,15;1,57E-08;0,011020806;0,000140693;3,150905111;1,86E-05;96,8379138;5,88E-19;;;
371,39;1,26E-16;1,18E-15;1,50E-19;2,26E-10;1,52E-08;100;3,06E-30;;;
371,63;7,22E-14;7,54E-11;1,80E-16;7,09E-05;0,539445877;99,46048856;1,49E-20;;;
371,86;0,000676077;5,87E-08;9,59E-10;7,57E-06;99,8514652;0,147856368;1,75E-08;;;
372,09;1,17E-10;3,17E-08;1,28E-07;99,94613528;1,25E-05;0,053850882;9,93E-15;;;
372,31;0,000460023;3,70E-06;1,27E-13;3,578701456;96,00120759;0,419396373;0,000234677;;;
372,55;0,005199529;0,031672382;1,03E-08;91,79014515;0,009189489;8,163791636;4,37E-08;;;
372,78;0,005600575;33,10605586;5,68E-06;0,12451082;5,70E-06;66,76381826;7,98E-14;;;
373;0,000274877;0,001405391;1,97E-06;0,563567817;0,621086256;98,81321185;0,00045171;;;
373,23;1,78E-10;6,81E-07;2,26E-10;98,48661423;0,0609204;1,452469081;1,24E-12;;;
373,45;37,32268512;60,94527841;1,25E-15;1,732002757;3,31E-05;6,88E-11;2,35E-15;;;
373,69;5,62E-05;0,245405897;1,41E-05;96,08140588;0,120023603;3,553085402;1,01E-05;;;
374,86;0,000197683;1,922024786;8,77E-13;98,06992412;1,30E-07;0,007853835;3,81E-15;;;
375,09;0,616564861;84,17129328;0,01875621;9,044221377;1,80851522;4,340355616;0,000294776;;;
375,34;0,066935428;67,01655388;0,007303565;14,60472643;1,480823662;16,81622267;0,007430559;;;
375,6;0,130407722;83,05524588;0,018145534;11,14010885;1,124058384;4,53081727;0,001216916;;;
375,85;0,67900815;90,37841558;0,009849162;6,658040732;0,682468433;1,587697864;0,004519082;;;
376,09;0,284301559;94,25703883;0,005301781;4,178229347;0,646073092;0,628996547;5,73E-05;;;
376,34;0,667905708;96,38750532;0,007596746;2,183817271;0,194700947;0,558435997;3,89E-05;;;
376,72;0,122531061;70,49818039;0,021363774;23,45834225;1,091575902;4,790645838;0,017365265;;;
377,02;0,376191805;84,01450515;0,041841724;12,65828013;0,76968139;2,137487009;0,00201066;;;
377,3;1,006582007;86,79311275;0,115088769;7,996296883;0,702289771;3,379497677;0,007134825;;;
377,57;0,559875954;94,90826191;0,005011512;3,537227537;0,285069285;0,704449937;9,84E-05;;;
377,84;0,986948296;91,66840265;0,017795074;5,880844944;0,412538113;1,03256364;0,000907834;;;
378,08;0,398039864;90,44364095;0,030359262;7,206318527;0,392804621;1,526132412;0,002703816;;;
378,34;2,765367925;92,95000434;0,024265441;2,626889013;0,186259614;1,445405371;0,001806583;;;
378,59;0,3103083;84,06838179;0,052858365;11,65367812;0,607550098;3,30087468;0,006351827;;;
378,85;0,780346617;92,08170176;0,024289764;4,994001612;0,360997114;1,758049428;0,000618262;;;
379,1;0,361927925;90,64159989;0,022181464;6,876004487;0,544873578;1,553279161;0,000134453;;;
379,36;0,657096971;88,58437538;0,054867618;7,781494409;0,561025739;2,360688709;0,00045218;;;
379,6;0,070142193;0,751069468;3,196157515;19,27920431;66,14670753;10,5553776;0,00134302;;;
379,84;0,056341506;0,606497889;6,601535529;15,10466784;65,92928767;11,7004551;0,001209666;;;
380,08;1,318610553;87,56833076;0,029724857;8,878230304;0,760453893;1,440926827;0,003721036;;;
380,34;2,771443501;94,93588805;0,007412075;1,886785775;0,173569925;0,22485042;4,80E-05;;;
380,57;3,753597289;95,58514953;0,002612694;0,508360565;0,073628803;0,076651998;2,49E-06;;;
380,81;0,874796975;95,21966577;0,004249695;2,605511993;0,603856891;0,691663101;0,000256809;;;
381,05;2,348266169;94,18916702;0,00450798;2,578802407;0,321931881;0,557177793;0,00014575;;;
381,29;1,151571609;94,86967325;0,004289156;2,446168475;0,568057504;0,960142352;0,000100286;;;
381,55;2,511034347;96,22201324;0,007363721;0,964466855;0,101906562;0,193178246;3,71E-05;;;
381,79;3,132673725;95,08513212;0,01024154;1,14503894;0,114088377;0,512775825;5,08E-05;;;
382,03;0,695684412;5,265623704;1,615680009;11,24512479;73,48126769;7,695539296;0,001083938;;;
382,27;2,069482331;96,68670873;0,001831476;0,956918636;0,240806085;0,044249958;4,43E-06;;;
382,53;0,604171632;95,04183531;0,003280081;2,438103594;1,694273762;0,218326179;1,22E-05;;;
382,76;0,853987318;86,62444949;0,011694071;7,479385287;0,84996298;4,1793596;0,001162373;;;
383,02;0,677431508;97,73022519;0,003037333;0,94913492;0,092959188;0,54720406;9,06E-06;;;
383,26;0,250284118;97,87377715;0,002443041;1,424077339;0,20732272;0,242090481;5,10E-06;;;
383,51;2,124226406;96,95630651;0,005846463;0,503689127;0,043755196;0,366150633;2,66E-05;;;
383,76;2,128424801;94,9570781;0,005121778;2,350343484;0,14513309;0,413787688;0,000105388;;;
384;1,67818591;96,93329334;0,00459064;0,730575202;0,067707681;0,585631281;2,17E-05;;;
384,24;0,795112598;77,8073238;0,03163542;13,22114397;1,641633273;6,466674445;0,036478443;;;
384,48;0,876541715;90,39445519;0,011850564;5,068997666;0,708442833;2,93601919;0,003696946;;;
384,73;1,376085915;92,56264567;0,011463932;4,564995691;0,457950076;1,026415639;0,00044434;;;
384,99;5,1764048;88,69367174;0,040586903;4,096415883;1,22714348;0,765271111;0,000506497;;;
385,22;2,23785229;87,21385598;0,039911972;8,322287351;1,28940437;0,893158838;0,003530344;;;
385,46;3,192912779;78,29182407;0,161456321;14,56201499;1,677760654;2,095444437;0,018582348;;;
385,71;0,602383679;56,85830116;0,024982818;39,05422986;1,453726646;1,97987482;0,026497516;;;
385,98;1,013993192;86,52222157;0,015608822;10,25282741;1,020967588;1,172487438;0,001896648;;;
